mass1_x,mass1_y,mass2_x,mass2_y
321.03818,426.62323,120.65752,892.70013
319.8757,415.10776,133.68422,894.9441
319.65466,404.7355,146.48698,896.84375
320.27304,395.2106,159.01166,898.2971
321.4889,386.41656,171.1276,899.3239
322.95187,378.0594,182.81616,900.0419
324.4918,370.096,194.25954,900.6608
326.03207,362.56662,205.71703,901.25146
327.56973,355.13324,217.36798,901.8639
329.2383,347.90994,229.42491,902.48413
331.2339,341.01035,241.81465,903.0144
333.71262,334.3277,254.32565,903.2665
336.5845,327.9821,266.59897,903.3143
339.68982,322.26895,278.07782,903.3627
342.9531,317.3808,288.6586,903.5206
346.30023,313.39612,298.0555,904.0462
349.5806,310.38324,306.47852,905.00287
352.62906,308.24234,314.1524,906.3807
355.53497,306.94766,321.25925,908.0253
358.5261,306.1185,328.04306,909.759
361.74185,305.6455,334.69922,911.69073
365.26538,305.51685,341.24777,913.8889
369.08322,305.68536,347.77097,916.3989
372.97406,306.13995,354.34827,919.306
376.6776,306.87433,361.00204,922.60614
380.01056,307.96375,367.61172,926.36774
383.02533,309.57257,374.68774,930.6906
385.89087,311.68686,381.789,935.1812
388.90005,314.07663,388.76462,939.8658
392.15735,316.66577,395.76495,944.4913
395.58276,319.27307,402.79132,948.9432
398.9826,321.8701,409.77594,953.2153
402.21942,324.4446,416.82755,957.2579
405.0855,327.0204,424.0099,961.3574
407.49466,329.44937,431.5173,965.32855
409.49026,332.01733,439.38724,969.1725
411.2211,334.5722,447.57965,972.78754
412.87146,337.01172,455.9858,976.3128
414.6097,339.51782,464.47766,979.9431
416.43756,342.08124,472.97308,983.9657
418.35056,344.7359,481.59424,988.3464
420.02975,347.3749,490.47098,992.9014
421.41663,350.2975,499.8893,997.42303
422.15106,353.25848,509.87653,1001.73914
422.73065,356.25677,520.4164,1005.82043
423.16437,359.31827,531.43634,1009.6997
423.55286,362.46957,542.78546,1013.45917
424.28217,365.97382,554.4328,1017.1279
424.8173,369.2738,566.19916,1020.7206
425.51422,372.7128,578.13586,1024.2233
426.28763,376.19324,590.2621,1027.4856
427.09082,379.71796,602.5574,1030.4304
427.65323,383.35855,615.1893,1032.7961
428.1257,387.11337,628.117,1034.5931
428.52795,391.0399,641.2213,1035.8418
428.9068,395.06802,654.4104,1036.6201
429.5834,399.15286,667.5041,1036.9067
430.23853,403.36777,680.44745,1036.8632
430.8785,407.7562,693.1351,1036.4436
431.41968,412.3864,705.6029,1035.6829
431.8891,417.6242,717.9536,1034.6803
431.74933,422.58408,730.34644,1033.3958
431.26727,428.17538,742.9299,1031.8328
430.29062,434.2186,755.72504,1029.9553
429.1017,440.25937,768.75885,1027.8264
428.23297,446.0329,782.156,1025.4326
427.1476,452.21008,795.8389,1022.8448
425.9545,458.6314,809.9904,1019.8766
424.47424,465.37076,824.5301,1016.45184
422.60712,472.5762,838.9449,1013.0144
420.3239,480.54373,852.8771,1009.6766
417.6751,489.58588,866.13464,1006.6521
414.9461,499.85666,878.4941,1004.15
412.37894,511.1645,889.8869,1002.1913
410.2825,523.19604,900.5917,1000.7935
408.7526,535.75214,910.9251,1000.1538
407.91092,548.75665,921.1287,1000.5236
407.8329,561.9239,931.4738,1001.97015
408.59164,575.3378,942.2176,1004.21674
410.14127,588.9163,953.61426,1007.135
412.1821,602.4389,965.74347,1010.3864
415.00894,616.0446,978.75226,1013.804
418.0927,629.33435,992.52405,1017.2743
421.3241,642.4736,1006.86163,1020.7848
424.8798,655.8556,1021.5983,1024.2448
428.176,669.28296,1036.654,1027.3682
431.61804,683.1191,1051.9608,1030.2063
435.21008,697.7519,1067.409,1033.0919
438.692,713.3713,1082.7041,1035.9362
442.72714,729.4338,1097.8115,1038.578
446.88925,746.296,1112.7494,1040.9508
451.32373,763.7787,1127.4862,1043.1559
456.05392,781.74805,1142.0149,1045.1636
461.0877,800.31445,1156.4891,1046.9453
466.40747,819.4415,1170.93,1048.5605
472.10077,839.3834,1185.2787,1050.1123
478.30478,859.8842,1199.5067,1051.3817
484.94827,880.7497,1213.6083,1052.2288
492.08453,901.83527,1227.556,1052.6866
499.84067,923.27185,1241.1678,1052.897
508.1082,944.9134,1254.418,1052.8804
517.0713,966.75885,1267.284,1052.4517
526.8405,988.9111,1279.8702,1052.0505
537.52246,1011.324,1292.2509,1051.5558
549.1569,1033.9965,1304.4307,1050.8767
561.7675,1056.863,1316.3767,1050.0333
575.0483,1079.7738,1328.1229,1049.1436
589.5765,1102.7278,1339.8157,1048.3198
605.4658,1125.3466,1351.3057,1047.3887
621.8694,1147.8622,1362.6362,1046.2819
639.03906,1170.055,1373.7365,1044.9888
656.97797,1191.7548,1384.3643,1043.322
675.5929,1213.1948,1394.7894,1041.7219
694.7539,1234.0288,1404.9153,1039.9719
714.4606,1254.3357,1414.7184,1038.2714
734.7159,1274.0627,1424.2488,1036.3153
755.4306,1293.4127,1433.5175,1034.2561
776.6777,1311.5399,1442.6318,1032.2529
798.1023,1329.4363,1451.5168,1030.5571
819.4483,1347.1798,1460.1488,1029.4907
840.42737,1364.6854,1468.1221,1028.9327
861.1059,1381.5367,1475.0295,1029.2218
881.56244,1397.5515,1481.0951,1030.2948
902.00684,1412.6329,1486.579,1031.8413
922.41455,1427.0431,1492.1317,1033.3494
942.8641,1440.9587,1497.7701,1034.61
963.236,1454.0632,1503.6829,1035.5646
983.50934,1466.4001,1510.3853,1036.5007
1003.4011,1478.3408,1516.9916,1037.1396
1022.77606,1490.3549,1523.7687,1037.8706
1041.7076,1502.27,1530.716,1038.561
1060.3767,1513.9294,1537.6893,1039.165
1078.7324,1525.2743,1544.4807,1039.644
1096.7788,1536.2393,1550.975,1040.1223
1114.4758,1546.785,1557.0668,1040.7126
1131.7737,1556.8284,1562.9734,1041.6196
1148.6514,1566.5869,1568.5051,1042.7178
1165.1222,1575.9858,1573.7534,1043.9382
1181.3496,1584.9893,1578.8102,1045.0393
1197.3717,1593.535,1583.7365,1045.9147
1213.085,1601.6831,1588.5638,1046.514
1228.5337,1609.4939,1593.3568,1046.921
1243.7301,1616.9423,1598.1622,1047.3009
1258.678,1624.0814,1602.9962,1047.732
1273.4572,1630.9221,1607.8181,1048.0941
1288.1091,1637.3563,1612.5668,1048.4257
1302.5768,1643.3928,1617.2537,1048.7379
1316.7946,1649.1158,1621.8729,1049.0645
1330.7146,1654.5854,1626.3363,1049.3882
1344.3069,1659.8337,1630.704,1049.74
1357.6542,1664.7366,1635.0026,1050.0911
1370.7965,1669.2986,1639.1838,1050.387
1383.6586,1673.562,1643.3617,1050.547
1396.3,1677.5958,1647.5759,1050.6022
1408.5883,1681.5082,1651.8145,1050.5221
1420.5823,1685.2797,1656.0684,1050.4551
1432.2877,1688.7802,1660.3076,1050.3839
1443.7052,1692.1193,1664.5314,1050.3813
1454.7644,1695.1943,1668.7244,1050.4468
1465.5491,1698.0775,1672.8213,1050.576
1476.0471,1700.7587,1676.736,1050.7444
1486.2356,1703.2456,1680.4757,1050.8068
1496.15,1705.5524,1684.0574,1050.6703
1505.8105,1707.6316,1687.3925,1050.3236
1515.2598,1709.4475,1690.5457,1049.8066
1524.4108,1711.068,1693.6102,1048.8986
1533.1923,1712.5929,1696.391,1048.1681
1541.6688,1714.0294,1698.9652,1047.3892
1549.8258,1715.3337,1701.3824,1046.604
1557.8098,1716.3915,1703.6542,1045.8534
1565.5701,1717.3174,1705.7664,1045.0958
1573.147,1718.1375,1707.5282,1044.604
1580.5814,1718.9224,1709.2607,1043.9286
1587.8431,1719.7053,1710.8134,1043.3679
1595.0072,1720.5132,1712.113,1042.9213
1602.0845,1721.3258,1713.2415,1042.5414
1609.0947,1722.1221,1714.1024,1042.2698
1616.1327,1722.9708,1714.7611,1042.1586
1623.1412,1723.9259,1715.1538,1042.1613
1630.1505,1724.9271,1715.3467,1042.3146
1637.1481,1725.9583,1715.3008,1042.5804
1644.05,1726.9933,1715.1049,1042.9293
1650.8121,1727.9915,1714.7921,1043.3599
1657.3551,1728.9742,1714.3632,1043.8788
1663.6853,1729.9297,1713.8268,1044.4973
1669.9053,1730.878,1713.2478,1045.1616
1675.9716,1731.8381,1712.5878,1045.8583
1681.9064,1732.7437,1711.907,1046.5468
1687.7893,1733.6178,1711.2219,1047.2325
1693.4988,1734.3846,1710.4811,1047.8486
1699.0674,1735.1688,1709.708,1048.3838
1704.4038,1735.8054,1708.9226,1048.8582
1709.5317,1736.2743,1708.0732,1049.1506
1714.4539,1736.5795,1707.2362,1049.3673
1719.1438,1736.7087,1706.3656,1049.3778
1723.6191,1736.6558,1705.4357,1049.2117
1728.0769,1736.7302,1704.3685,1048.8566
1732.3268,1736.5447,1703.2601,1048.3649
1736.412,1736.1511,1701.9918,1047.7256
1740.327,1735.4714,1700.6377,1046.9893
1744.2356,1734.6238,1699.2078,1046.046
1748.1388,1733.6807,1697.6794,1044.944
1751.928,1732.4623,1696.1152,1043.7441
1755.4058,1730.7769,1694.5916,1042.2688
1759.1678,1729.4502,1693.2397,1040.4722
1762.8851,1728.0244,1691.9501,1038.8278
1766.5979,1726.496,1690.9508,1036.9896
1770.6406,1725.3699,1690.2302,1035.041
1773.9243,1723.1669,1689.7843,1033.0449
1777.6051,1721.478,1689.5176,1031.0623
1781.3374,1719.8275,1689.2736,1029.2189
1785.1556,1718.3937,1688.9261,1027.78
1788.9623,1717.0841,1688.5022,1026.846
1792.7643,1715.763,1688.0125,1026.363
1796.8054,1714.7874,1687.4589,1025.9147
1800.8768,1713.9208,1687.1661,1025.8663
1804.9938,1713.1711,1687.0419,1025.9073
1809.1578,1712.469,1687.2222,1026.0361
1813.3634,1711.8369,1687.6053,1026.1477
1817.6296,1711.2697,1688.219,1026.2689
1821.9357,1710.8124,1689.0105,1026.4984
1826.2764,1710.5371,1689.9008,1026.7323
1830.717,1710.3549,1690.8901,1027.0878
1835.2306,1710.2668,1691.9358,1027.5751
1839.7548,1710.1862,1692.9948,1028.0254
1844.3785,1710.1488,1694.174,1026.8214
1849.0745,1710.1199,1695.1661,1028.7771
1853.7994,1710.1066,1696.2711,1029.6427
1858.614,1710.0564,1697.3529,1030.349
1863.4584,1709.9775,1698.4332,1030.9259
1868.3635,1709.851,1699.5846,1031.3898
1873.3175,1709.6934,1700.7604,1031.4067
1878.3293,1709.507,1701.9642,1031.6864
1883.3441,1709.2826,1703.1332,1031.9197
1888.4325,1709.0309,1704.3408,1031.9646
1893.489,1708.7777,1705.5754,1031.9325
1898.6456,1708.4867,1706.9126,1031.7377
1903.866,1708.1842,1708.2733,1031.4893
1909.1442,1707.8467,1709.3259,1032.261
1914.5175,1707.503,1710.1093,1030.9811
1919.9772,1707.1088,1711.9984,1031.1605
1925.4939,1706.6812,1713.6146,1030.7675
1931.0278,1706.2118,1715.4061,1030.3591
1936.5707,1705.751,1717.3641,1029.814
1942.1963,1705.3191,1719.5176,1029.2413
1947.8586,1704.912,1721.9982,1028.666
1953.6129,1704.539,1724.716,1028.163
1959.4078,1704.1688,1727.7213,1027.6268
1965.2396,1703.7882,1730.969,1027.1257
1971.125,1703.4148,1734.3685,1026.4878
1977.0383,1703.0464,1738.0181,1025.8959
1983.0015,1702.68,1742.1173,1025.3066
1988.9318,1702.3096,1746.5796,1024.5756
1994.9116,1702.0074,1751.4423,1023.92365
2000.8953,1701.7616,1756.7821,1023.42053
2006.8802,1701.5751,1762.4728,1022.85736
2012.8833,1701.4832,1768.4172,1022.3123
2018.878,1701.4646,1774.6572,1021.8215
2024.8884,1701.5457,1781.0892,1021.48004
2030.88,1701.762,1787.6704,1021.1181
2036.8662,1702.0687,1794.6311,1021.2232
2042.8636,1702.516,1801.6554,1020.95154
2048.8325,1703.1106,1808.7087,1021.0716
2054.8,1703.8591,1815.892,1021.40375
2060.805,1704.6519,1823.1588,1021.8877
2066.8052,1705.4698,1830.5366,1022.47833
2072.7402,1706.3577,1837.9868,1023.2177
2078.7253,1707.3778,1845.44,1024.0526
2084.6873,1708.3915,1852.8707,1024.9747
2090.6436,1709.4211,1860.2129,1025.953
2096.6667,1710.5037,1867.5154,1026.9656
2102.7048,1711.639,1874.7405,1027.9376
2108.7803,1712.838,1882.0072,1028.8517
2114.9248,1714.0167,1889.7601,1029.5165
2121.115,1715.1783,1896.991,1030.4954
2127.352,1716.325,1904.2089,1031.4108
2133.6208,1717.4287,1911.4048,1032.3213
2139.9263,1718.5394,1918.4326,1033.2604
2146.247,1719.6682,1925.3745,1034.1498
2152.6357,1720.7725,1932.1931,1035.0961
2159.0193,1721.8416,1938.8689,1036.0388
2165.435,1722.8706,1945.4055,1036.9403
2171.9023,1723.8712,1951.8015,1037.7682
2178.4011,1724.8766,1958.066,1038.6267
2184.888,1725.8453,1964.195,1039.2903
2191.4006,1726.8179,1970.2817,1039.9087
2197.9321,1727.7859,1976.2509,1040.445
2204.4875,1728.7103,1982.213,1040.947
2211.116,1729.6163,1988.127,1041.4576
2217.7131,1730.5068,1994.04,1041.9462
2224.3733,1731.3546,1999.9169,1042.4639
2231.0764,1732.1953,2005.778,1043.044
2237.7798,1732.9081,2011.6254,1043.6152
2244.4714,1733.6003,2017.4017,1044.0973
2251.165,1734.1866,2023.1581,1044.5205
2257.8076,1734.6843,2028.8281,1044.9036
2264.365,1735.0109,2034.4729,1045.1815
2270.992,1735.3511,2040.21,1045.3342
2277.52,1735.5298,2045.6721,1045.4541
2284.063,1735.6582,2051.237,1045.581
2290.5813,1735.7025,2056.7627,1045.6306
2297.0547,1735.6691,2062.323,1045.6597
2303.5095,1735.5825,2067.9392,1045.6527
2309.9548,1735.4685,2073.5415,1045.6251
2316.3625,1735.2976,2079.204,1045.5099
2322.7913,1735.0654,2084.9868,1045.4056
2329.2131,1734.7804,2090.7693,1045.3622
2335.6812,1734.4395,2096.6182,1045.1992
2342.097,1734.0648,2102.55,1045.0156
2348.526,1733.677,2108.571,1044.8134
2354.9316,1733.2972,2114.6104,1044.6003
2361.363,1732.8289,2120.818,1044.2648
2367.7727,1732.3147,2127.1375,1043.92
2374.1716,1731.785,2133.5737,1043.5205
2380.5676,1731.2336,2140.0708,1043.1147
2386.9607,1730.6586,2146.666,1042.6146
2393.4094,1730.0361,2153.457,1042.0479
2399.829,1729.3523,2160.2576,1041.4714
2406.2578,1728.6139,2167.22,1040.8428
2412.6628,1727.8243,2174.2998,1040.1036
2419.0742,1727.0037,2181.4646,1039.3096
2425.4841,1726.1051,2188.5796,1038.6534
2431.9187,1725.2197,2195.8835,1037.7705
2438.3005,1724.1884,2203.3013,1036.7012
2444.6934,1723.1934,2210.7795,1035.6532
